=====================================================
SIMULATED ANNEALING SEARCH STATISTICS
=====================================================
Algorithm : sa
Seed      : 0
Config ID : 0
Runtime   : 268.73 seconds
Iterations: 600
=====================================================

Iter | Temp | Best | ArchiveSize
 139 | 368811.9294 |  2067.343955 |          1
 140 | 366967.8698 |  2067.343955 |          1
 141 | 365133.0304 |  2067.343955 |          1
 142 | 363307.3653 |  2067.343955 |          1
 143 | 361490.8284 |  2067.343955 |          1
 144 | 359683.3743 |  2067.343955 |          1
 145 | 357884.9574 |  2067.343955 |          1
 146 | 356095.5326 |  2067.343955 |          1
 147 | 354315.0550 |  2067.343955 |          1
 148 | 352543.4797 |  2067.343955 |          1
 149 | 350780.7623 |  2067.343955 |          1
 150 | 349026.8585 |  2067.343955 |          1
 151 | 347281.7242 |  2067.343955 |          1
 152 | 345545.3156 |  2067.343955 |          1
 153 | 343817.5890 |  2067.343955 |          1
 154 | 342098.5011 |  2067.343955 |          1
 155 | 340388.0086 |  2067.343955 |          1
 156 | 338686.0685 |  2067.343955 |          1
 157 | 336992.6382 |  2067.343955 |          1
 158 | 335307.6750 |  2067.343955 |          1
 159 | 333631.1366 |  2067.343955 |          1
 160 | 331962.9809 |  2067.343955 |          1
 161 | 330303.1660 |  2067.343955 |          1
 162 | 328651.6502 |  2067.343955 |          1
 163 | 327008.3919 |  2067.343955 |          1
 164 | 325373.3500 |  2067.343955 |          1
 165 | 323746.4832 |  2067.343955 |          1
 166 | 322127.7508 |  2067.343955 |          1
 167 | 320517.1121 |  2067.343955 |          1
 168 | 318914.5265 |  2067.343955 |          1
 169 | 317319.9539 |  2067.343955 |          1
 170 | 315733.3541 |  2067.343955 |          1
 171 | 314154.6873 |  2067.343955 |          1
 172 | 312583.9139 |  2067.343955 |          1
 173 | 311020.9943 |  2067.343955 |          1
 174 | 309465.8893 |  2067.343955 |          1
 175 | 307918.5599 |  2067.343955 |          1
 176 | 306378.9671 |  2067.343955 |          1
 177 | 304847.0723 |  2067.343955 |          1
 178 | 303322.8369 |  2067.343955 |          1
 179 | 301806.2227 |  2067.343955 |          1
 180 | 300297.1916 |  2067.343955 |          1
 181 | 298795.7056 |  2067.343955 |          1
 182 | 297301.7271 |  2067.343955 |          1
 183 | 295815.2185 |  2067.343955 |          1
 184 | 294336.1424 |  2067.343955 |          1
 185 | 292864.4617 |  2067.343955 |          1
 186 | 291400.1394 |  2067.343955 |          1
 187 | 289943.1387 |  2067.343955 |          1
 188 | 288493.4230 |  2067.343955 |          1
 189 | 287050.9559 |  2067.343955 |          1
 190 | 285615.7011 |  2067.343955 |          1
 191 | 284187.6226 |  2067.343955 |          1
 192 | 282766.6845 |  2067.343955 |          1
 193 | 281352.8510 |  2067.343955 |          1
 194 | 279946.0868 |  2067.343955 |          1
 195 | 278546.3564 |  2067.343955 |          1
 196 | 277153.6246 |  2067.343955 |          1
 197 | 275767.8565 |  2067.343955 |          1
 198 | 274389.0172 |  2067.343955 |          1
 199 | 273017.0721 |  2067.343955 |          1
 200 | 271651.9867 |  2067.343955 |          1
 201 | 270293.7268 |  2067.343955 |          1
 202 | 268942.2582 |  2067.343955 |          1
 203 | 267597.5469 |  2067.343955 |          1
 204 | 34267.6961 |  2067.343955 |          1
 205 | 33755.3940 |  2067.343955 |          1
 206 | 33250.7509 |  2067.343955 |          1
 207 | 32753.6522 |  2067.343955 |          1
 208 | 32263.9851 |  2067.343955 |          1
 209 | 31781.6385 |  2067.343955 |          1
 210 | 31306.5030 |  2067.343955 |          1
 211 | 30838.4708 |  2067.343955 |          1
 212 | 30377.4356 |  2067.343955 |          1
 213 | 29923.2930 |  2067.343955 |          1
 214 | 29475.9397 |  2067.343955 |          1
 215 | 29035.2744 |  2067.343955 |          1
 216 | 28601.1971 |  2067.343955 |          1
 217 | 28173.6092 |  2067.343955 |          1
 218 | 27752.4137 |  2067.343955 |          1
 219 | 27337.5151 |  2067.343955 |          1
 220 | 26928.8193 |  2067.343955 |          1
 221 | 26526.2334 |  2067.343955 |          1
 222 | 26129.6663 |  2067.343955 |          1
 223 | 25739.0277 |  2067.343955 |          1
 224 | 25354.2293 |  2067.343955 |          1
 225 | 24975.1836 |  2067.343955 |          1
 226 | 24601.8046 |  2067.343955 |          1
 227 | 24234.0076 |  2067.343955 |          1
 228 | 23871.7092 |  2067.343955 |          1
 229 | 23514.8271 |  2067.343955 |          1
 230 | 23163.2804 |  2067.343955 |          1
 231 | 22816.9894 |  2067.343955 |          1
 232 | 22475.8754 |  2067.343955 |          1
 233 | 22139.8611 |  2067.343955 |          1
 234 | 21808.8702 |  2067.343955 |          1
 235 | 21482.8275 |  2067.343955 |          1
 236 | 21161.6593 |  2067.343955 |          1
 237 | 20845.2925 |  2067.343955 |          1
 238 | 20533.6553 |  2067.343955 |          1
 239 | 20226.6772 |  2067.343955 |          1
 240 | 19924.2884 |  2067.343955 |          1
 241 | 19626.4203 |  2067.343955 |          1
 242 | 19333.0053 |  2067.343955 |          1
 243 | 19043.9768 |  2067.343955 |          1
 244 | 18759.2694 |  2067.343955 |          1
 245 | 18478.8183 |  2067.343955 |          1
 246 | 18202.5600 |  2067.343955 |          1
 247 | 17930.4317 |  2067.343955 |          1
 248 | 17662.3718 |  2067.343955 |          1
 249 | 17398.3193 |  2067.343955 |          1
 250 | 17138.2144 |  2067.343955 |          1
 251 | 16881.9981 |  2067.343955 |          1
 252 | 16629.6122 |  2067.343955 |          1
 253 | 16380.9995 |  2067.343955 |          1
 254 | 16136.1036 |  2067.343955 |          1
 255 | 15894.8689 |  2067.343955 |          1
 256 | 15657.2406 |  2067.343955 |          1
 257 | 15423.1648 |  2067.343955 |          1
 258 | 15192.5885 |  2067.343955 |          1
 259 | 14965.4593 |  2067.343955 |          1
 260 | 14741.7257 |  2067.343955 |          1
 261 | 14521.3369 |  2067.343955 |          1
 262 | 14304.2429 |  2067.343955 |          1
 263 | 14090.3945 |  2067.343955 |          1
 264 | 13879.7431 |  2067.343955 |          1
 265 | 13672.2409 |  2067.343955 |          1
 266 | 13467.8409 |  2067.343955 |          1
 267 | 13266.4967 |  2067.343955 |          1
 268 | 13068.1626 |  2067.343955 |          1
 269 | 12872.7935 |  2067.343955 |          1
 270 | 12680.3453 |  2067.343955 |          1
 271 | 12490.7741 |  2067.343955 |          1
 272 | 12304.0370 |  2067.343955 |          1
 273 | 12120.0917 |  2067.343955 |          1
 274 | 11938.8963 |  2067.343955 |          1
 275 | 11760.4098 |  2067.343955 |          1
 276 | 11584.5917 |  2067.343955 |          1
 277 | 11411.4020 |  2067.343955 |          1
 278 | 11240.8016 |  2067.343955 |          1
 279 | 11072.7516 |  2067.343955 |          1
 280 | 10907.2140 |  2067.343955 |          1
 281 | 10744.1511 |  2067.343955 |          1
 282 | 10583.5261 |  2067.343955 |          1
 283 | 10425.3023 |  2067.343955 |          1
 284 | 10269.4441 |  2067.343955 |          1
 285 | 10115.9159 |  2067.343955 |          1
 286 | 9964.6829 |  2067.343955 |          1
 287 | 9815.7109 |  2067.343955 |          1
 288 | 9668.9660 |  2067.343955 |          1
 289 | 9524.4150 |  2067.343955 |          1
 290 | 9382.0250 |  2067.343955 |          1
 291 | 9241.7637 |  2067.343955 |          1
 292 | 9103.5994 |  2067.343955 |          1
 293 | 8967.5006 |  2067.343955 |          1
 294 | 8833.4364 |  2067.343955 |          1
 295 | 8701.3765 |  2067.343955 |          1
 296 | 8571.2910 |  2067.343955 |          1
 297 | 8443.1502 |  2067.343955 |          1
 298 | 8316.9251 |  2067.343955 |          1
 299 | 8192.5870 |  2067.343955 |          1
 300 | 8070.1079 |  2067.343955 |          1
 301 | 7949.4598 |  2067.343955 |          1
 302 | 7830.6153 |  2067.343955 |          1
 303 | 7713.5476 |  2067.343955 |          1
 304 | 7598.2301 |  2067.343955 |          1
 305 | 7484.6366 |  2067.343955 |          1
 306 | 7372.7412 |  2067.343955 |          1
 307 | 7262.5188 |  2067.343955 |          1
 308 | 7153.9441 |  2067.343955 |          1
 309 | 7046.9926 |  2067.343955 |          1
 310 | 6941.6401 |  2067.343955 |          1
 311 | 6837.8626 |  2067.343955 |          1
 312 | 6735.6365 |  2067.343955 |          1
 313 | 6634.9388 |  2067.343955 |          1
 314 | 6535.7464 |  2067.343955 |          1
 315 | 6438.0370 |  2067.343955 |          1
 316 | 6341.7884 |  2067.343955 |          1
 317 | 6246.9786 |  2067.343955 |          1
 318 | 6153.5863 |  2067.343955 |          1
 319 | 6061.5902 |  2067.343955 |          1
 320 | 5970.9694 |  2067.343955 |          1
 321 | 5881.7034 |  2067.343955 |          1
 322 | 5793.7720 |  2067.343955 |          1
 323 | 5707.1551 |  2067.343955 |          1
 324 | 5621.8331 |  2067.343955 |          1
 325 | 5537.7867 |  2067.343955 |          1
 326 | 5454.9968 |  2067.343955 |          1
 327 | 5373.4446 |  2067.343955 |          1
 328 | 5293.1116 |  2067.343955 |          1
 329 | 5213.9796 |  2067.343955 |          1
 330 | 5136.0306 |  2067.343955 |          1
 331 | 5059.2469 |  2067.343955 |          1
 332 | 4983.6112 |  2067.343955 |          1
 333 | 4909.1062 |  2067.343955 |          1
 334 | 4835.7150 |  2067.343955 |          1
 335 | 4763.4211 |  2067.343955 |          1
 336 | 4692.2080 |  2067.343955 |          1
 337 | 4622.0594 |  2067.343955 |          1
 338 | 4552.9597 |  2067.343955 |          1
 339 | 4484.8929 |  2067.343955 |          1
 340 | 4417.8438 |  2067.343955 |          1
 341 | 4351.7970 |  2067.343955 |          1
 342 | 4286.7376 |  2067.343955 |          1
 343 | 4222.6509 |  2067.343955 |          1
 344 | 4159.5223 |  2067.343955 |          1
 345 | 4097.3374 |  2067.343955 |          1
 346 | 4036.0822 |  2067.343955 |          1
 347 | 3975.7428 |  2067.343955 |          1
 348 | 3916.3054 |  2067.343955 |          1
 349 | 3857.7567 |  2067.343955 |          1
 350 | 3800.0832 |  2067.343955 |          1
 351 | 3743.2720 |  2067.343955 |          1
 352 | 3687.3101 |  2067.343955 |          1
 353 | 3632.1848 |  2067.343955 |          1
 354 | 3577.8836 |  2067.343955 |          1
 355 | 3524.3942 |  2067.343955 |          1
 356 | 3471.7046 |  2067.343955 |          1
 357 | 3419.8026 |  2067.343955 |          1
 358 | 3368.6765 |  2067.343955 |          1
 359 | 3318.3148 |  2067.343955 |          1
 360 | 3268.7060 |  2067.343955 |          1
 361 | 3219.8388 |  2067.343955 |          1
 362 | 3171.7023 |  2067.343955 |          1
 363 | 3124.2853 |  2067.343955 |          1
 364 | 3077.5772 |  2067.343955 |          1
 365 | 3031.5675 |  2067.343955 |          1
 366 | 2986.2455 |  2067.343955 |          1
 367 | 2941.6012 |  2067.343955 |          1
 368 | 2897.6242 |  2067.343955 |          1
 369 | 2854.3047 |  2067.343955 |          1
 370 | 2811.6329 |  2067.343955 |          1
 371 | 2769.5990 |  2067.343955 |          1
 372 | 2728.1935 |  2067.343955 |          1
 373 | 2687.4070 |  2067.343955 |          1
 374 | 2647.2302 |  2067.343955 |          1
 375 | 2607.6541 |  2067.343955 |          1
 376 | 2568.6697 |  2067.343955 |          1
 377 | 2530.2681 |  2067.343955 |          1
 378 | 2492.4406 |  2067.343955 |          1
 379 | 2455.1786 |  2067.343955 |          1
 380 | 2418.4737 |  2067.343955 |          1
 381 | 2382.3175 |  2067.343955 |          1
 382 | 2346.7019 |  2067.343955 |          1
 383 | 2311.6187 |  2067.343955 |          1
 384 | 2277.0600 |  2067.343955 |          1
 385 | 2243.0179 |  2067.343955 |          1
 386 | 2209.4848 |  2067.343955 |          1
 387 | 2176.4530 |  2067.343955 |          1
 388 | 2143.9150 |  2067.343955 |          1
 389 | 2111.8635 |  2067.343955 |          1
 390 | 2080.2911 |  2067.343955 |          1
 391 | 2049.1908 |  2067.343955 |          1
 392 | 2018.5554 |  2067.343955 |          1
 393 | 1988.3780 |  2067.343955 |          1
 394 | 1958.6517 |  2067.343955 |          1
 395 | 1929.3699 |  2067.343955 |          1
 396 | 1900.5258 |  2067.343955 |          1
 397 | 1872.1130 |  2067.343955 |          1
 398 | 1844.1249 |  2067.343955 |          1
 399 | 1816.5552 |  2067.343955 |          1
 400 | 1789.3977 |  2067.343955 |          1
 401 | 1762.6462 |  2067.343955 |          1
 402 | 1736.2946 |  2067.343955 |          1
 403 | 1710.3370 |  2067.343955 |          1
 404 | 1684.7675 |  2067.343955 |          1
 405 | 1659.5802 |  2067.343955 |          1
 406 | 1634.7695 |  2067.343955 |          1
 407 | 1610.3297 |  2067.343955 |          1
 408 | 1586.2553 |  2067.343955 |          1
 409 | 1562.5407 |  2067.343955 |          1
 410 | 1539.1808 |  2067.343955 |          1
 411 | 1516.1700 |  2067.343955 |          1
 412 | 1493.5033 |  2067.343955 |          1
 413 | 1471.1754 |  2067.343955 |          1
 414 | 1449.1813 |  2067.343955 |          1
 415 | 1427.5161 |  2067.343955 |          1
 416 | 1406.1747 |  2067.343955 |          1
 417 | 1385.1524 |  2067.343955 |          1
 418 | 1364.4444 |  2067.343955 |          1
 419 | 1344.0459 |  2067.343955 |          1
 420 | 1323.9524 |  2067.343955 |          1
 421 | 1304.1593 |  2067.343955 |          1
 422 | 1284.6622 |  2067.343955 |          1
 423 | 1265.4565 |  2067.343955 |          1
 424 | 1246.5379 |  2067.343955 |          1
 425 | 1227.9021 |  2067.343955 |          1
 426 | 1209.5450 |  2067.343955 |          1
 427 | 1191.4623 |  2067.343955 |          1
 428 | 1173.6499 |  2067.343955 |          1
 429 | 1156.1039 |  2067.343955 |          1
 430 | 1138.8201 |  2067.343955 |          1
 431 | 1121.7948 |  2067.343955 |          1
 432 | 1105.0239 |  2067.343955 |          1
 433 | 1088.5038 |  2067.343955 |          1
 434 | 1072.2307 |  2067.343955 |          1
 435 | 1056.2008 |  2067.343955 |          1
 436 | 1040.4106 |  2067.343955 |          1
 437 | 1024.8565 |  2067.343955 |          1
 438 | 1009.5349 |  2067.343955 |          1
 439 | 994.4424 |  2067.343955 |          1
 440 | 979.5754 |  2067.343955 |          1
 441 | 964.9308 |  2067.343955 |          1
 442 | 950.5051 |  2067.343955 |          1
 443 | 936.2950 |  2067.343955 |          1
 444 | 922.2974 |  2067.343955 |          1
 445 | 908.5091 |  2067.343955 |          1
 446 | 894.9269 |  2067.343955 |          1
 447 | 881.5477 |  2067.343955 |          1
 448 | 868.3686 |  2067.343955 |          1
 449 | 855.3864 |  2067.343955 |          1
 450 | 842.5984 |  2067.343955 |          1
 451 | 830.0016 |  2067.343955 |          1
 452 | 817.5931 |  2067.343955 |          1
 453 | 805.3700 |  2067.343955 |          1
 454 | 793.3298 |  2067.343955 |          1
 455 | 781.4695 |  2067.343955 |          1
 456 | 769.7865 |  2067.343955 |          1
 457 | 758.2782 |  2067.343955 |          1
 458 | 746.9419 |  2067.343955 |          1
 459 | 735.7752 |  2067.343955 |          1
 460 | 724.7753 |  2067.343955 |          1
 461 | 713.9399 |  2067.343955 |          1
 462 | 703.2665 |  2067.343955 |          1
 463 | 692.7527 |  2067.343955 |          1
 464 | 682.3960 |  2067.343955 |          1
 465 | 672.1942 |  2067.343955 |          1
 466 | 662.1449 |  2067.343955 |          1
 467 | 652.2458 |  2067.343955 |          1
 468 | 642.4948 |  2067.343955 |          1
 469 | 632.8895 |  2067.343955 |          1
 470 | 623.4278 |  2067.343955 |          1
 471 | 614.1075 |  2067.343955 |          1
 472 | 604.9266 |  2067.343955 |          1
 473 | 595.8830 |  2067.343955 |          1
 474 | 586.9745 |  2067.343955 |          1
 475 | 578.1993 |  2067.343955 |          1
 476 | 569.5552 |  2067.343955 |          1
 477 | 561.0403 |  2067.343955 |          1
 478 | 552.6528 |  2067.343955 |          1
 479 | 544.3906 |  2067.343955 |          1
 480 | 536.2520 |  2067.343955 |          1
 481 | 528.2350 |  2067.343955 |          1
 482 | 520.3379 |  2067.343955 |          1
 483 | 512.5588 |  2067.343955 |          1
 484 | 504.8961 |  2067.343955 |          1
 485 | 497.3479 |  2067.343955 |          1
 486 | 489.9125 |  2067.343955 |          1
 487 | 482.5883 |  2067.343955 |          1
 488 | 475.3736 |  2067.343955 |          1
 489 | 468.2668 |  2067.343955 |          1
 490 | 461.2662 |  2067.343955 |          1
 491 | 454.3703 |  2067.343955 |          1
 492 | 447.5775 |  2067.343955 |          1
 493 | 440.8862 |  2067.343955 |          1
 494 | 434.2949 |  2067.343955 |          1
 495 | 427.8022 |  2067.343955 |          1
 496 | 421.4066 |  2067.343955 |          1
 497 | 415.1065 |  2067.343955 |          1
 498 | 408.9007 |  2067.343955 |          1
 499 | 402.7876 |  2067.343955 |          1
 500 | 396.7660 |  2067.343955 |          1
 501 | 390.8343 |  2067.343955 |          1
 502 | 384.9913 |  2067.343955 |          1
 503 | 379.2357 |  2067.343955 |          1
 504 | 373.5661 |  2067.343955 |          1
 505 | 367.9813 |  2067.343955 |          1
 506 | 362.4800 |  2067.343955 |          1
 507 | 357.0609 |  2067.343955 |          1
 508 | 351.7229 |  2067.343955 |          1
 509 | 346.4646 |  2067.343955 |          1
 510 | 341.2850 |  2067.343955 |          1
 511 | 336.1828 |  2067.343955 |          1
 512 | 331.1568 |  2067.343955 |          1
 513 | 326.2060 |  2067.343955 |          1
 514 | 321.3293 |  2067.343955 |          1
 515 | 316.5254 |  2067.343955 |          1
 516 | 311.7933 |  2067.343955 |          1
 517 | 307.1320 |  2067.343955 |          1
 518 | 302.5404 |  2067.343955 |          1
 519 | 298.0174 |  2067.343955 |          1
 520 | 293.5621 |  2067.343955 |          1
 521 | 289.1733 |  2067.343955 |          1
 522 | 284.8502 |  2067.343955 |          1
 523 | 280.5916 |  2067.343955 |          1
 524 | 276.3968 |  2067.343955 |          1
 525 | 272.2647 |  2067.343955 |          1
 526 | 268.1943 |  2067.343955 |          1
 527 | 264.1848 |  2067.343955 |          1
 528 | 260.2352 |  2067.343955 |          1
 529 | 256.3447 |  2067.343955 |          1
 530 | 252.5124 |  2067.343955 |          1
 531 | 248.7373 |  2067.343955 |          1
 532 | 245.0187 |  2067.343955 |          1
 533 | 241.3557 |  2067.343955 |          1
 534 | 237.7474 |  2067.343955 |          1
 535 | 234.1931 |  2067.343955 |          1
 536 | 230.6919 |  2067.343955 |          1
 537 | 227.2430 |  2067.343955 |          1
 538 | 223.8458 |  2067.343955 |          1
 539 | 220.4993 |  2067.343955 |          1
 540 | 217.2028 |  2067.343955 |          1
 541 | 213.9556 |  2067.343955 |          1
 542 | 210.7570 |  2067.343955 |          1
 543 | 207.6062 |  2067.343955 |          1
 544 | 204.5025 |  2067.343955 |          1
 545 | 201.4451 |  2067.343955 |          1
 546 | 198.4335 |  2067.343955 |          1
 547 | 195.4670 |  2067.343955 |          1
 548 | 192.5447 |  2067.343955 |          1
 549 | 189.6662 |  2067.343955 |          1
 550 | 186.8307 |  2067.343955 |          1
 551 | 184.0376 |  2067.343955 |          1
 552 | 181.2862 |  2067.343955 |          1
 553 | 178.5760 |  2067.343955 |          1
 554 | 175.9063 |  2067.343955 |          1
 555 | 173.2765 |  2067.343955 |          1
 556 | 170.6860 |  2067.343955 |          1
 557 | 168.1342 |  2067.343955 |          1
 558 | 165.6206 |  2067.343955 |          1
 559 | 163.1446 |  2067.343955 |          1
 560 | 160.7056 |  2067.343955 |          1
 561 | 158.3030 |  2067.343955 |          1
 562 | 155.9364 |  2067.343955 |          1
 563 | 153.6051 |  2067.343955 |          1
 564 | 151.3087 |  2067.343955 |          1
 565 | 149.0467 |  2067.343955 |          1
 566 | 146.8184 |  2067.343955 |          1
 567 | 144.6235 |  2067.343955 |          1
 568 | 142.4614 |  2067.343955 |          1
 569 | 140.3316 |  2067.343955 |          1
 570 | 138.2336 |  2067.343955 |          1
 571 | 136.1670 |  2067.343955 |          1
 572 | 134.1313 |  2067.343955 |          1
 573 | 132.1261 |  2067.343955 |          1
 574 | 130.1508 |  2067.343955 |          1
 575 | 128.2050 |  2067.343955 |          1
 576 | 126.2884 |  2067.343955 |          1
 577 | 124.4004 |  2067.343955 |          1
 578 | 122.5406 |  2067.343955 |          1
 579 | 120.7086 |  2067.343955 |          1
 580 | 118.9040 |  2067.343955 |          1
 581 | 117.1264 |  2067.343955 |          1
 582 | 115.3753 |  2067.343955 |          1
 583 | 113.6505 |  2067.343955 |          1
 584 | 111.9514 |  2067.343955 |          1
 585 | 110.2777 |  2067.343955 |          1
 586 | 108.6291 |  2067.343955 |          1
 587 | 107.0051 |  2067.343955 |          1
 588 | 105.4053 |  2067.343955 |          1
 589 | 103.8295 |  2067.343955 |          1
 590 | 102.2773 |  2067.343955 |          1
 591 | 100.7482 |  2067.343955 |          1
 592 |  99.2421 |  2067.343955 |          1
 593 |  97.7584 |  2067.343955 |          1
 594 |  96.2969 |  2067.343955 |          1
 595 |  94.8573 |  2067.343955 |          1
 596 |  93.4391 |  2067.343955 |          1
 597 |  92.0422 |  2067.343955 |          1
 598 |  90.6662 |  2067.343955 |          1
 599 |  89.3107 |  2067.343955 |          1
