=====================================================
SIMULATED ANNEALING SEARCH STATISTICS
=====================================================
Algorithm : sa
Seed      : 0
Config ID : 0
Runtime   : 36.71 seconds
Iterations: 254
=====================================================

Iter | Temp | Best | ArchiveSize
  44 |   5.2711 |   108.747320 |          1
  45 |   5.2447 |   108.747320 |          1
  46 |   5.2185 |   108.747320 |          1
  47 |   5.1924 |   108.747320 |          1
  48 |   5.1664 |   108.747320 |          1
  49 |   5.1406 |   108.747320 |          1
  50 |   3.0946 |   108.747320 |          1
  51 |   1.8258 |   108.747320 |          1
  52 |   1.7805 |   108.747320 |          1
  53 |   1.7364 |   108.747320 |          1
  54 |   1.6933 |   108.747320 |          1
  55 |   1.6513 |   108.747320 |          1
  56 |   1.6103 |   108.747320 |          1
  57 |   1.5704 |   108.747320 |          1
  58 |   1.5315 |   108.747320 |          1
  59 |   1.4935 |   108.747320 |          1
  60 |   1.4564 |   108.747320 |          1
  61 |   1.4203 |   108.747320 |          1
  62 |   1.3851 |   108.747320 |          1
  63 |   1.3507 |   108.747320 |          1
  64 |   1.3172 |   108.747320 |          1
  65 |   1.2846 |   108.747320 |          1
  66 |   1.2527 |   108.747320 |          1
  67 |   1.2216 |   108.747320 |          1
  68 |   1.1914 |   108.747320 |          1
  69 |   1.1618 |   108.747320 |          1
  70 |   1.1330 |   108.747320 |          1
  71 |   1.1049 |   108.747320 |          1
  72 |   1.0775 |   108.747320 |          1
  73 |   1.0508 |   108.747320 |          1
  74 |   1.0247 |   108.747320 |          1
  75 |   0.9993 |   108.747320 |          1
  76 |   0.9745 |   108.747320 |          1
  77 |   0.9503 |   108.747320 |          1
  78 |   0.9268 |   108.747320 |          1
  79 |   0.4086 |   108.747320 |          1
  80 |   0.1765 |   108.747320 |          1
  81 |   0.0747 |   108.747320 |          1
  82 |   0.0310 |   108.747320 |          1
  83 |   0.0126 |   108.747320 |          1
  84 |   0.0050 |   108.747320 |          1
  85 |   0.0020 |   108.747320 |          1
  86 |   0.0008 |   108.747320 |          1
  87 |   0.0003 |   108.747320 |          1
  88 |   0.0001 |   108.747320 |          1
  89 |   0.0000 |   108.747320 |          1
  90 |   0.0000 |   108.747320 |          1
  91 |   0.0000 |   108.747320 |          1
  92 |   0.0000 |   108.747320 |          1
  93 |   0.0000 |   108.747320 |          1
  94 |   0.0000 |   108.747320 |          1
  95 |   0.0000 |   108.747320 |          1
  96 |   0.0000 |   108.747320 |          1
  97 |   0.0000 |   108.747320 |          1
  98 |   0.0000 |   108.747320 |          1
  99 |   0.0000 |   108.747320 |          1
 100 |   0.0000 |   108.747320 |          1
 101 |   0.0000 |   108.747320 |          1
 102 |   0.0000 |   108.747320 |          1
 103 |   0.0000 |   108.747320 |          1
 104 |   0.0000 |   108.747320 |          1
 105 |   0.0000 |   108.747320 |          1
 106 |   0.0000 |   108.747320 |          1
 107 |   0.0000 |   108.747320 |          1
 108 |   0.0000 |   108.747320 |          1
 109 |   0.0000 |   108.747320 |          1
 110 |   0.0000 |   108.747320 |          1
 111 |   0.0000 |   108.747320 |          1
 112 |   0.0000 |   108.747320 |          1
 113 |   0.0000 |   108.747320 |          1
 114 |   0.0000 |   108.747320 |          1
 115 |   0.0000 |   108.747320 |          1
 116 |   0.0000 |   108.747320 |          1
 117 |   0.0000 |   108.747320 |          1
 118 |   0.0000 |   108.747320 |          1
 119 |   0.0000 |   108.747320 |          1
 120 |   0.0000 |   108.747320 |          1
 121 |   0.0000 |   108.747320 |          1
 122 |   0.0000 |   108.747320 |          1
 123 |   0.0000 |   108.747320 |          1
 124 |   0.0000 |   108.747320 |          1
 125 |   0.0000 |   108.747320 |          1
 126 |   0.0000 |   108.747320 |          1
 127 |   0.0000 |   108.747320 |          1
 128 |   0.0000 |   108.747320 |          1
 129 |   0.0000 |   108.747320 |          1
 130 |   0.0000 |   108.747320 |          1
 131 |   0.0000 |   108.747320 |          1
 132 |   0.0000 |   108.747320 |          1
 133 |   0.0000 |   108.747320 |          1
 134 |   0.0000 |   108.747320 |          1
 135 |   0.0000 |   108.747320 |          1
 136 |   0.0000 |   108.747320 |          1
 137 |   0.0000 |   108.747320 |          1
 138 |   0.0000 |   108.747320 |          1
 139 |   0.0000 |   108.747320 |          1
 140 |   0.0000 |   108.747320 |          1
 141 |   0.0000 |   108.747320 |          1
 142 |   0.0000 |   108.747320 |          1
 143 |   0.0000 |   108.747320 |          1
 144 |   0.0000 |   108.747320 |          1
 145 |   0.0000 |   108.747320 |          1
 146 |   0.0000 |   108.747320 |          1
 147 |   0.0000 |   108.747320 |          1
 148 |   0.0000 |   108.747320 |          1
 149 |   0.0000 |   108.747320 |          1
 150 |   0.0000 |   108.747320 |          1
 151 |   0.0000 |   108.747320 |          1
 152 |   0.0000 |   108.747320 |          1
 153 |   0.0000 |   108.747320 |          1
 154 |   0.0000 |   108.747320 |          1
 155 |   0.0000 |   108.747320 |          1
 156 |   0.0000 |   108.747320 |          1
 157 |   0.0000 |   108.747320 |          1
 158 |   0.0000 |   108.747320 |          1
 159 |   0.0000 |   108.747320 |          1
 160 |   0.0000 |   108.747320 |          1
 161 |   0.0000 |   108.747320 |          1
 162 |   0.0000 |   108.747320 |          1
 163 |   0.0000 |   108.747320 |          1
 164 |   0.0000 |   108.747320 |          1
 165 |   0.0000 |   108.747320 |          1
 166 |   0.0000 |   108.747320 |          1
 167 |   0.0000 |   108.747320 |          1
 168 |   0.0000 |   108.747320 |          1
 169 |   0.0000 |   108.747320 |          1
 170 |   0.0000 |   108.747320 |          1
 171 |   0.0000 |   108.747320 |          1
 172 |   0.0000 |   108.747320 |          1
 173 |   0.0000 |   108.747320 |          1
 174 |   0.0000 |   108.747320 |          1
 175 |   0.0000 |   108.747320 |          1
 176 |   0.0000 |   108.747320 |          1
 177 |   0.0000 |   108.747320 |          1
 178 |   0.0000 |   108.747320 |          1
 179 |   0.0000 |   108.747320 |          1
 180 |   0.0000 |   108.747320 |          1
 181 |   0.0000 |   108.747320 |          1
 182 |   0.0000 |   108.747320 |          1
 183 |   0.0000 |   108.747320 |          1
 184 |   0.0000 |   108.747320 |          1
 185 |   0.0000 |   108.747320 |          1
 186 |   0.0000 |   108.747320 |          1
 187 |   0.0000 |   108.747320 |          1
 188 |   0.0000 |   108.747320 |          1
 189 |   0.0000 |   108.747320 |          1
 190 |   0.0000 |   108.747320 |          1
 191 |   0.0000 |   108.747320 |          1
 192 |   0.0000 |   108.747320 |          1
 193 |   0.0000 |   108.747320 |          1
 194 |   0.0000 |   108.747320 |          1
 195 |   0.0000 |   108.747320 |          1
 196 |   0.0000 |   108.747320 |          1
 197 |   0.0000 |   108.747320 |          1
 198 |   0.0000 |   108.747320 |          1
 199 |   0.0000 |   108.747320 |          1
 200 |   0.0000 |   108.747320 |          1
 201 |   0.0000 |   108.747320 |          1
 202 |   0.0000 |   108.747320 |          1
 203 |   0.0000 |   108.747320 |          1
 204 |   0.0000 |   108.747320 |          1
 205 |   0.0000 |   108.747320 |          1
 206 |   0.0000 |   108.747320 |          1
 207 |   0.0000 |   108.747320 |          1
 208 |   0.0000 |   108.747320 |          1
 209 |   0.0000 |   108.747320 |          1
 210 |   0.0000 |   108.747320 |          1
 211 |   0.0000 |   108.747320 |          1
 212 |   0.0000 |   108.747320 |          1
 213 |   0.0000 |   108.747320 |          1
 214 |   0.0000 |   108.747320 |          1
 215 |   0.0000 |   108.747320 |          1
 216 |   0.0000 |   108.747320 |          1
 217 |   0.0000 |   108.747320 |          1
 218 |   0.0000 |   108.747320 |          1
 219 |   0.0000 |   108.747320 |          1
 220 |   0.0000 |   108.747320 |          1
 221 |   0.0000 |   108.747320 |          1
 222 |   0.0000 |   108.747320 |          1
 223 |   0.0000 |   108.747320 |          1
 224 |   0.0000 |   108.747320 |          1
 225 |   0.0000 |   108.747320 |          1
 226 |   0.0000 |   108.747320 |          1
 227 |   0.0000 |   108.747320 |          1
 228 |   0.0000 |   108.747320 |          1
 229 |   0.0000 |   108.747320 |          1
 230 |   0.0000 |   108.747320 |          1
 231 |   0.0000 |   108.747320 |          1
 232 |   0.0000 |   108.747320 |          1
 233 |   0.0000 |   108.747320 |          1
 234 |   0.0000 |   108.747320 |          1
 235 |   0.0000 |   108.747320 |          1
 236 |   0.0000 |   108.747320 |          1
 237 |   0.0000 |   108.747320 |          1
 238 |   0.0000 |   108.747320 |          1
 239 |   0.0000 |   108.747320 |          1
 240 |   0.0000 |   108.747320 |          1
 241 |   0.0000 |   108.747320 |          1
 242 |   0.0000 |   108.747320 |          1
 243 |   0.0000 |   108.747320 |          1
 244 |   0.0000 |   108.747320 |          1
 245 |   0.0000 |   108.747320 |          1
 246 |   0.0000 |   108.747320 |          1
 247 |   0.0000 |   108.747320 |          1
 248 |   0.0000 |   108.747320 |          1
 249 |   0.0000 |   108.747320 |          1
 250 |   0.0000 |   108.747320 |          1
 251 |   0.0000 |   108.747320 |          1
 252 |   0.0000 |   108.747320 |          1
