Iteration,Upper Vars,Lower Vars,Val Poisson Dev,Val RMSE,AIC,BIC,AADT elasticity min,AADT elasticity p10,AADT elasticity median,AADT elasticity p90,AADT elasticity share positive,Monotonic AADT OK
1,LENGTH_Z,CURVES_Z,19039.32842786857,70.4731352590157,50922.77606593161,50935.199847827214,-1.146034408082933,-1.1302998635797328,-1.1145653190765328,-1.0673616855669326,0.0,no
4,SINGLE_Z,MXGRDIFF_Z,21690.817835203667,72.48525407092404,68515.63288828691,68528.05667018252,-0.9146370601925379,-0.8375480527837708,-0.6982949079618951,-0.514541003978653,0.0,no
2,(none),(none),23137.02503563643,80.4244982528335,71648.05374491593,71654.26563586373,-1.4500682178556328,-1.4500682178556328,-1.4500682178556328,-1.4500682178556328,0.0,no
3,"CURVES_Z, SPEED_Z","PEAKHR_Z, SLOPE_Z",23812.156078111013,116.60051820553241,61369.60784859734,61388.243521440745,-1.3352631973268843,-1.2261479057713194,-1.0917396176771816,-0.9765275528681677,0.0,no
